,flow1,flow2,flow3,flow4,flow5,flow6,flow7,flow8,flow9,flow10,flow11,flow12
1167,34.249999234452844,73.43999835848808,20.089999550953507,0.0499999988824129,1.6699999626725912,4.519999898970127,74.33999833837152,0.1499999966472387,7.129999840632081,0.6499999854713678,1.4499999675899744,4.129999907687306
1168,32.199999280273914,72.81999837234616,19.379999566823244,0.0499999988824129,1.4499999675899744,5.539999876171351,71.52999840117991,0.1399999968707561,6.859999846667051,0.6099999863654375,1.3299999702721834,4.019999910145998
1169,30.27999932318926,72.41999838128686,18.81999957934022,0.0399999991059303,1.749999960884452,6.059999864548445,69.20999845303595,0.1299999970942735,6.609999852254987,0.5299999881535769,1.169999973848462,3.969999911263585
1170,29.17999934777617,72.1099983882159,18.259999591857195,0.0399999991059303,1.6799999624490738,6.049999864771962,67.19999849796295,0.189999995753169,6.419999856501818,0.5699999872595072,1.0699999760836365,3.899999912828207
1171,28.42999936453998,72.08999838866293,17.65999960526824,0.0399999991059303,1.5599999651312828,5.80999987013638,65.30999854020774,0.2999999932944774,6.509999854490161,0.5799999870359898,3.1199999302625656,5.509999876841903
1172,27.899999376386404,71.8199983946979,17.049999618902802,0.0499999988824129,1.5199999660253525,5.719999872148037,63.70999857597053,0.1999999955296516,7.0699998419731855,0.429999990388751,5.959999866783619,9.5299997869879
1173,27.639999382197857,71.6499983984977,16.439999632537365,0.0399999991059303,1.5599999651312828,5.329999880865216,62.22999860905111,0.1499999966472387,7.04999984242022,0.4799999892711639,5.0599998869001865,11.14999975077808
1174,27.61999938264489,71.75999839603901,15.829999646171927,1.0699999760836365,10.049999775364997,5.14999988488853,61.03999863564968,1.169999973848462,19.269999569281936,1.719999961555004,29.97999932989478,16.559999629855156
1175,28.879999354481697,71.61999839916825,15.229999659582973,0.6799999848008156,11.379999745637178,5.079999886453152,60.17999865487218,1.0799999758601189,52.31999883055687,7.879999823868275,31.619999293237925,26.039999417960644
1176,29.529999339953065,70.98999841324985,14.649999672546985,0.2499999944120645,3.2599999271333218,4.929999889805913,58.83999868482351,0.3999999910593033,82.39999815821648,1.6599999628961086,31.44999929703772,25.799999423325065
1177,28.17999937012792,70.7299984190613,14.089999685063958,0.2799999937415123,2.7899999376386404,4.719999894499779,57.42999871633947,0.5999999865889549,41.729999067261815,1.3199999704957008,30.739999312907457,18.999999575316902
1178,27.87999937683344,70.34999842755497,13.899999689310787,0.2799999937415123,3.079999931156636,4.499999899417162,56.04999874718487,0.6899999845772982,23.27999947965145,1.479999966919422,22.259999502450228,14.01999968662858
1179,28.009999373927712,70.40999842621386,19.919999554753304,2.0699999537318945,12.209999727085233,4.329999903216958,54.60999877937138,1.3699999693781135,24.54999945126474,25.32999943383038,20.90999953262508,13.329999702051282
1180,27.22999939136207,71.02999841235578,34.569999227300286,0.5699999872595072,21.41999952122569,6.07999986410141,53.64999880082905,1.2599999718368051,47.619998935610056,10.309999769553542,21.779999513179064,18.17999959364533
1181,26.85999939963221,74.25999834015965,45.33999898657203,0.6299999859184027,19.779999557882547,4.859999891370535,54.09999879077077,0.9899999778717756,74.95999832451344,8.409999812021852,13.529999697580934,21.37999952211976
1182,29.289999345317483,78.90999823622406,49.899998884648085,0.5899999868124723,12.729999715462329,4.419999901205301,58.109998701140285,0.9499999787658452,52.51999882608652,4.9899998884648085,9.499999787658451,18.929999576881528
1183,34.18999923579395,78.25999825075269,49.129998901858926,0.6199999861419201,12.329999724403024,4.689999895170331,61.85999861732125,0.92999997921288,36.93999917432666,3.9099999126046896,7.679999828338623,15.119999662041664
1184,35.28999921120703,78.21999825164676,45.53999898210168,0.5999999865889549,11.059999752789736,4.819999892264605,68.19999847561121,1.1599999740719795,31.96999928541481,2.8899999354034662,7.969999821856618,14.809999668970704
1185,37.43999916315079,78.18999825231731,41.69999906793237,0.4699999894946813,9.559999786317348,4.719999894499779,74.09999834373593,1.0699999760836365,28.669999359175563,2.4299999456852674,7.679999828338623,15.29999965801835
1186,36.97999917343259,77.88999825902283,38.25999914482236,0.4499999899417162,7.659999828785658,4.489999899640679,80.50999820046127,1.1099999751895666,27.159999392926693,3.1499999295920134,6.109999863430858,13.179999705404043
1187,33.209999257698655,77.40999826975167,35.0799992159009,0.3599999919533729,6.3299998585134745,4.1999999061226845,86.90999805741012,0.5099999886006117,23.84999946691096,1.9099999573081727,5.249999882653356,10.849999757483602
